Unnamed: 0,participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,sender_role,recipient_role,body,intent,,timestamp,,recipient__code,recipient_role,catalog,parameter_db,sender_reqs_at_message,sender_pars_at_message
1930,bgi0y4g3,3,17,qtrgqxgg,3-engine_design-4-1-2,flywheel,,Pick an FS threshold and then minimize mass at that threshold,,,1554825281,,bc1izhc7,piston,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.11, ""fos"": 0.3}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1931,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-3-4,crankshaft,,im going to try to see what decreasing my mass slighlty does,,,1554825282,,7uf2tw95,conrod,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.47, ""fos"": 2.03}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
1932,bgi0y4g3,3,7,m78kbpq4,3-engine_design-2-2-3,flywheel,,"oh okay, sounds good",,,1554825282,,p6xqcxn9,crankshaft,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1933,bgi0y4g3,3,20,dx0mch6w,3-engine_design-4-2-5,pistonpin,,"Yes, mass minimization is quite useless on my end, as my values are 0.02 - 0.12",,,1554825282,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.39, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1934,bgi0y4g3,3,7,m78kbpq4,3-engine_design-2-2-4,flywheel,,does anyone have a variable that could decrease the mass further while still holding a high FOS,,,1554825284,,7uf2tw95,conrod,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1935,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-3-5,crankshaft,,im going to try to see what decreasing my mass slighlty does,,,1554825284,,w59zsjy3,pistonpin,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.47, ""fos"": 2.03}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
1936,bgi0y4g3,3,7,m78kbpq4,3-engine_design-2-2-5,flywheel,,does anyone have a variable that could decrease the mass further while still holding a high FOS,,,1554825285,,w59zsjy3,pistonpin,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1937,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-1-3,crankshaft,,DONT MOVE,,,1554825285,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 33.82, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1938,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-1-3,crankshaft,,okay wait,,,1554825287,,f730zuxz,piston,1,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 35.3, \""fos\"": 2.06}""","""{\""D\"": 75.0, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 40.0}"""
1939,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-2-3,crankshaft,,DONT CHANGE,,,1554825288,,u0v54th7,flywheel,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 33.82, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1940,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-3-4,crankshaft,,wait,,,1554825289,,4rew9kwh,conrod,1,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 35.3, \""fos\"": 2.06}""","""{\""D\"": 75.0, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 40.0}"""
1941,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-3-4,crankshaft,,DONT CHANGE,,,1554825291,,bqo4h10a,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 33.82, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1942,bgi0y4g3,3,14,4rew9kwh,3-engine_design-3-4-5,conrod,,Should we do 75 for D or not so low,,,1554825291,,dy57nk6k,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 51.72, ""fos"": 2.15}","{""D"": 97.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1943,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-2-3,crankshaft,,wait,,,1554825292,,pc00n6ru,flywheel,1,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 35.3, \""fos\"": 2.06}""","""{\""D\"": 75.0, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 40.0}"""
1944,bgi0y4g3,3,5,ymdphnht,3-engine_design-1-1-5,pistonpin,,dont change anything hahah,,,1554825292,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1945,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-3-5,crankshaft,,wait,,,1554825295,,dy57nk6k,pistonpin,1,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 35.3, \""fos\"": 2.06}""","""{\""D\"": 75.0, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 40.0}"""
1946,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-3-5,crankshaft,,Dont change!!,,,1554825295,,ymdphnht,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 33.82, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1947,bgi0y4g3,3,5,ymdphnht,3-engine_design-1-3-5,pistonpin,,dont change anything hahah nice,,,1554825296,,9ee75zci,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1948,bgi0y4g3,3,5,ymdphnht,3-engine_design-1-2-5,pistonpin,,dont change anything hahah,,,1554825298,,u0v54th7,flywheel,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1949,bgi0y4g3,3,5,ymdphnht,3-engine_design-1-4-5,pistonpin,,dont change anything hahah,,,1554825299,,bqo4h10a,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1950,bgi0y4g3,3,11,f730zuxz,3-engine_design-3-1-5,piston,,We just hit very good,,,1554825300,,dy57nk6k,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1951,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-1-3,crankshaft,,we are at excellent,,,1554825301,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 33.82, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1952,bgi0y4g3,3,14,4rew9kwh,3-engine_design-3-3-4,conrod,,"ya we just lowered it all the way, how are your numbers",,,1554825304,,y0pn9mjn,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 51.72, ""fos"": 2.15}","{""D"": 97.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1953,bgi0y4g3,3,20,dx0mch6w,3-engine_design-4-2-5,pistonpin,,FS optimization would be best. Try to get the highest mass possible even if it has a low FS,,,1554825307,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.39, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1954,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-1-3,crankshaft,,we are doing well right now,,,1554825310,,f730zuxz,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1955,bgi0y4g3,3,2,u0v54th7,3-engine_design-1-2-5,flywheel,,gotcha,,,1554825311,,ymdphnht,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1956,bgi0y4g3,3,2,u0v54th7,3-engine_design-1-2-3,flywheel,,gotcha,,,1554825314,,9ee75zci,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1957,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-2,piston,,says very good,,,1554825315,,u0v54th7,flywheel,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1958,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-3-4,crankshaft,,looking good,,,1554825317,,4rew9kwh,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1959,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-3,piston,,says very good,,,1554825318,,9ee75zci,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1960,bgi0y4g3,3,2,u0v54th7,3-engine_design-1-1-2,flywheel,,lets gooo,,,1554825319,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1961,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-5,piston,,dont move,,,1554825322,,ymdphnht,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1962,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-3-4,crankshaft,,WE ARE AT EXCELLENT,,,1554825322,,bqo4h10a,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1963,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-4,piston,,dont move,,,1554825324,,bqo4h10a,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1964,bgi0y4g3,3,11,f730zuxz,3-engine_design-3-1-4,piston,,75-105,,,1554825326,,4rew9kwh,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1965,bgi0y4g3,3,20,dx0mch6w,3-engine_design-4-2-5,pistonpin,,lowest mass I meant,,,1554825326,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.39, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1966,bgi0y4g3,3,19,33uub8iq,3-engine_design-4-1-4,conrod,,"Okay, I think I have control of L and r.",,,1554825327,,bc1izhc7,piston,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.91, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1967,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-2-3,crankshaft,,i did it.  Looks a little closer but not quite there,,,1554825331,,m78kbpq4,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1968,bgi0y4g3,3,12,pc00n6ru,3-engine_design-3-2-3,flywheel,,?,,,1554825332,,y0pn9mjn,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1969,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-1-3,crankshaft,,enough money for me,,,1554825333,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1970,bgi0y4g3,3,11,f730zuxz,3-engine_design-3-1-4,piston,,we are at very good right now,,,1554825334,,4rew9kwh,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1971,bgi0y4g3,3,15,dy57nk6k,3-engine_design-3-4-5,pistonpin,,75 gives me 2.6kg and 8.08Fos which I think is pretty good,,,1554825337,,4rew9kwh,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1972,bgi0y4g3,3,3,9ee75zci,3-engine_design-1-1-3,crankshaft,,i dont want to mess it up,,,1554825337,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1973,bgi0y4g3,3,6,hej1x5pb,3-engine_design-2-1-2,piston,,"I am going to increase the piston diameter, could you tell me if that increases or decreases your FOS?",,,1554825339,,m78kbpq4,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1974,bgi0y4g3,3,14,4rew9kwh,3-engine_design-3-1-4,conrod,,ya the fos is so bad,,,1554825339,,f730zuxz,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 51.72, ""fos"": 2.15}","{""D"": 97.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1975,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-2,piston,,ayyyyyy,,,1554825340,,u0v54th7,flywheel,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1976,bgi0y4g3,3,13,y0pn9mjn,3-engine_design-3-2-3,crankshaft,,nvm looks good,,,1554825340,,pc00n6ru,flywheel,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 35.3, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1977,bgi0y4g3,3,6,hej1x5pb,3-engine_design-2-1-3,piston,,"I am going to increase the piston diameter, could you tell me if that increases or decreases your FOS?",,,1554825341,,p6xqcxn9,crankshaft,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1978,bgi0y4g3,3,14,4rew9kwh,3-engine_design-3-3-4,conrod,,fos is bad,,,1554825343,,y0pn9mjn,crankshaft,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 51.72, ""fos"": 2.15}","{""D"": 97.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1979,bgi0y4g3,3,6,hej1x5pb,3-engine_design-2-1-4,piston,,"I am going to increase the piston diameter, could you tell me if that increases or decreases your FOS?",,,1554825344,,7uf2tw95,conrod,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1980,bgi0y4g3,3,20,dx0mch6w,3-engine_design-4-2-5,pistonpin,,Let's try to get all the other engineers to work on high FS even if masses are high,,,1554825345,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.39, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1981,bgi0y4g3,3,6,hej1x5pb,3-engine_design-2-1-5,piston,,"I am going to increase the piston diameter, could you tell me if that increases or decreases your FOS?",,,1554825346,,w59zsjy3,pistonpin,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.82, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1982,bgi0y4g3,3,16,bc1izhc7,3-engine_design-4-1-2,piston,,I have the 2nd lowest possible mass selected for my part,,,1554825346,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 6.67, ""fos"": 2.03}","{""D"": 40.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 25.0}"
1983,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-1-3,crankshaft,,did it.  we need to drop mass more still,,,1554825350,,hej1x5pb,piston,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1984,bgi0y4g3,3,20,dx0mch6w,3-engine_design-4-2-5,pistonpin,,as their ranges are also pretty small,,,1554825352,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.39, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1985,bgi0y4g3,3,9,7uf2tw95,3-engine_design-2-2-4,conrod,,I can hold mine above 2 and reduce but me having a high FOS might brign the overall up for not much more mass,,,1554825354,,m78kbpq4,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.91, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1986,bgi0y4g3,3,5,ymdphnht,3-engine_design-1-1-5,pistonpin,,why isnt this excellent?,,,1554825362,,gjb0q156,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1987,bgi0y4g3,3,18,eywdb8r7,3-engine_design-4-2-3,crankshaft,,"ok. Im just trying to figure out how it all works together, I was talking with someone else and sometimes when I optimize my part it hurts the overall system",,,1554825363,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.19, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1988,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-3-4,crankshaft,,did it.  need to drop more mass,,,1554825365,,7uf2tw95,conrod,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1989,bgi0y4g3,3,10,w59zsjy3,3-engine_design-2-1-5,pistonpin,,"it doesnt impact it much, and my part is low mass so if i have to change it, that wont be a big deal",,,1554825374,,hej1x5pb,piston,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1990,bgi0y4g3,3,8,p6xqcxn9,3-engine_design-2-3-5,crankshaft,,did it.  need to drop mass more,,,1554825375,,w59zsjy3,pistonpin,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1991,bgi0y4g3,3,9,7uf2tw95,3-engine_design-2-2-4,conrod,,What levels of mass are you dealing with?,,,1554825376,,m78kbpq4,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.91, ""fos"": 3.23}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1992,bgi0y4g3,3,14,4rew9kwh,3-engine_design-3-4-5,conrod,,is there any way you can change your numbers to increase fos while keeping mass similar,,,1554825377,,dy57nk6k,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 51.72, ""fos"": 2.15}","{""D"": 97.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
1993,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-5,piston,,yeah i have the same questionb,,,1554825378,,ymdphnht,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1994,bgi0y4g3,3,18,eywdb8r7,3-engine_design-4-2-3,crankshaft,,Bcause it changes other peoples FS properties,,,1554825379,,qtrgqxgg,flywheel,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.19, ""fos"": 1.92}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
1995,bgi0y4g3,3,11,f730zuxz,3-engine_design-3-1-4,piston,,We are hitting our requirements,,,1554825381,,4rew9kwh,conrod,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1996,bgi0y4g3,3,1,gjb0q156,3-engine_design-1-1-5,piston,,its bleow 40 and above 2,,,1554825383,,ymdphnht,pistonpin,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1997,bgi0y4g3,3,15,dy57nk6k,3-engine_design-3-1-5,pistonpin,,"Rolid, really solid",,,1554825384,,f730zuxz,piston,1,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 36.19, ""fos"": 2.06}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 51.0, ""ds"": 45.0}"
1998,bgi0y4g3,3,10,w59zsjy3,3-engine_design-2-3-5,pistonpin,,"i have a really small mass, so im going to experiment with slightly higher masses and see if any of you get better simulation options",,,1554825388,,p6xqcxn9,crankshaft,1,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.77, ""fos"": 3.05}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 25.0}"
