full_text,label
Im using the minimum possible values and cant change much more,Effects_of_design_parameters_on_objectives
Kind of  increasing thickness increases factorofsafety,Effects_of_design_parameters_on_objectives
In my simulation I increased Tf to  51   It brought the factorofsafety down ever so slightly  but brought down the mass by  2  kg for some reason,Selected_design_parameter_values_for_objective(s)
any way i can help in reducing hat weight,Effects_of_design_parameters_on_objectives
I want to minimize my thickness and maximize my diameter to get the best mass and factorofsafety,Effects_of_design_parameters_on_objectives
I can increase that and lower the weight but that is if you could cover on factorofsafety,Effects_of_design_parameters_on_objectives
is it possible for that to go lower,Effects_of_design_parameters_on_objectives
if I increase the offset  mass increases,Effects_of_design_parameters_on_objectives
meant decrease thickness and lower the weight,Effects_of_design_parameters_on_objectives
not anymore  do you have control over pistonborediameter ? ,Effects_of_design_parameters_on_objectives
seems like lower was working better,Effects_of_design_parameters_on_objectives
yeah increasing pistonborediameter changes mass by an enormous amount  like change of five adds  5  to ms,Effects_of_design_parameters_on_objectives
how much does the mass increase when you increase the offset by  10  mm ? ,Effects_of_design_parameters_on_objectives
Also  does me increasing bearingoffset help you at all ? ,Effects_of_design_parameters_on_objectives
Hey if I increase pistonborediameter  will that help or hurt your design,Effects_of_design_parameters_on_objectives
ok so id say you worry more about low mass with pistonborediameter and I can worry more about high factorofsafety with flywheeldiameter,Effects_of_design_parameters_on_objectives
no keep it low,Effects_of_design_parameters_on_objectives
Yeah I just altered the thickness to try to save mass,Effects_of_design_parameters_on_objectives
I control pistonborediameter somewhere in  90 ,Effects_of_design_parameters_on_objectives
your part seems to be using the most mass so I pistonborediameter say worry about that rather than factorofsafety and see if the others can bump it up,Effects_of_design_parameters_on_objectives
so if you got room for that I can decrease mine abit,Effects_of_design_parameters_on_objectives
was it pistonborediameter equals to  75  that was giving us that low weight ? ,Effects_of_design_parameters_on_objectives
im just trying to max factorofsafety but your piston wont affect my flywheel,Effects_of_design_parameters_on_objectives
minimized,Effects_of_design_parameters_on_objectives
Is  40  the best value you have found for pistonborediameter,Effects_of_design_parameters_on_objectives
i dont know where to reduce the weight tho,Effects_of_design_parameters_on_objectives
okay I ll keep lowering it,Effects_of_design_parameters_on_objectives
hommie we need to decrease weight not increase factorofsafety  ,Effects_of_design_parameters_on_objectives
i can t go lower than this,Effects_of_design_parameters_on_objectives
Does it kill the factorofsafety if you decrease the offset below  150  ? ,Effects_of_design_parameters_on_objectives
I think a lower pistonborediameter is better  something like a  75  was giving us a good weight,Effects_of_design_parameters_on_objectives
flywheel boi is tryna improve,Effects_of_design_parameters_on_objectives
if you lower pistonborediameter I can raise the factorofsafety with flywheeldiameter,Effects_of_design_parameters_on_objectives
is it each part or globally,Effects_of_design_parameters_on_objectives
i willl try decreasing dc,Effects_of_design_parameters_on_objectives
Does increasing bearingoffset increase the mass or decrease,Effects_of_design_parameters_on_objectives
I think bearingoffset needs to be changed,Dependencies_between_design_parameters
if you get it lower than  2   0   you can try adding some mass  it s ok ,Effects_of_design_parameters_on_objectives
whats the max diamter,Effects_of_design_parameters_on_objectives
but pistonborediameter has alot of impact on weight so i ude thickness to improve factorofsafety,Effects_of_design_parameters_on_objectives
As pistonborediameter gets lower  my ms gets way to high,Effects_of_design_parameters_on_objectives
and keep pistonborediameter lower,Effects_of_design_parameters_on_objectives
not my pistonborediameter the piston s pistonborediameter,Effects_of_design_parameters_on_objectives
What did u choose for pistonborediameter ? ,Effects_of_design_parameters_on_objectives
thats with both at their minimum so it can t get any lower for my part,Effects_of_design_parameters_on_objectives
What did u choose for pistonborediameter ? ,Effects_of_design_parameters_on_objectives
increasing bearingoffset increases mass,Effects_of_design_parameters_on_objectives
I dont have control over it  I think its you and the piston  Seems to me like the low  80  range was working best though but Im not sure,Dependencies_between_design_parameters
doe increasing pistonborediameter give you better weight ? ,Effects_of_design_parameters_on_objectives
heyyis there any way you could reduce the weight ? ,Effects_of_design_parameters_on_objectives
heyy is there anyway you could reduce the weight slightly ? ,Effects_of_design_parameters_on_objectives
Literally  there is not,Effects_of_design_parameters_on_objectives
I get higher weight if pistonborediameter decreases,Effects_of_design_parameters_on_objectives
flywheelthickness of  10  and flywheeldiameter of  15  is the lowest mass I can get,Effects_of_design_parameters_on_objectives
In pistonborediameter  equals to   75  ? ,Effects_of_design_parameters_on_objectives
did u change pistonborediameter to  88  ? ,Exploration_of_design_parameter_values
keep trying iterations,Effects_of_design_parameters_on_objectives
lowest mass is best i think flywheel is the heavist thing,Selected_design_parameter_values_for_objective(s)
i can still reduce the weight somewhat,Effects_of_design_parameters_on_objectives
does increasing pistonborediameter give you better or worse weight,Effects_of_design_parameters_on_objectives
also reducing bearingoffset significantly reduces the factorofsafety,Effects_of_design_parameters_on_objectives
Is it safe to say we are only tweaking flywheeldiameter and pistonborediameter at this point ?  I have partial control over flywheeldiameter  What do you have ? ,Effects_of_design_parameters_on_objectives
