full_text,label
Is there a way to lower that ?  Mass is way too high and factorofsafety too low,Asking_for_information
What s is the factor of safety for the piston-pin ? ,Asking_for_information
Can we lower that ?  It might drop mass ,Asking_for_information
Thanks  What s your factorofsafety ? ,Asking_for_information
what are you factorofsafety Ms at rn ? ,Asking_for_information
what are you factorofsafety Ms at rn ? ,Asking_for_information
what are you factorofsafety Ms at rn ? ,Asking_for_information
how much does does the thickness of rod effect the factor of safety,Asking_for_information
what are you factorofsafety Ms at rn ? ,Asking_for_information
what s your design variables ? ,Asking_for_information
also  can you give me flywheelthickness  flywheel thickness  ? ,Asking_for_information
factorofsafety ? ,Asking_for_information
Does  2   09  affect mass significantly ? ,Asking_for_information
How does the bearing support offset affect your part ? ,Asking_for_information
what are your design variables ? ,Asking_for_information
Does the crank-pin diameter affect your part ? ,Asking_for_information
What are your design variables ? ,Asking_for_information
does a larger diameter increase your mass ?  or decrease it ? ,Asking_for_information
What are your design variables ? ,Asking_for_information
Can you lower your diameter a touch ?  My options depend only on that ,Asking_for_information
should we try  85  for dia ? ,Asking_for_information
did you change the bore diameter ? ,Asking_for_information
does it auto update or do we have to refresh or something,Asking_for_information
what is your factorofsafety ? ,Asking_for_information
what is your factorofsafety ? ,Asking_for_information
what is your factorofsafety ? ,Asking_for_information
what is your factorofsafety ? ,Asking_for_information
 ? ,Asking_for_information
What external variables affect your design ? ,Asking_for_information
you too ,Asking_for_information
let me reduce the pistonborediameter to  40 ,Asking_for_information
Isnt our factorofsafety about which part has the lowest ? ,Asking_for_information
is it possible to increase your factor of safety ? ,Asking_for_information
bets on who goes rogue,Asking_for_information
what is your factorofsafety for the  1   13  ? ,Asking_for_information
Do you know whose factorofsafety is the lowest at the moment ? ,Asking_for_information
lets take bets on who goes rogue,Asking_for_information
What are your values,Asking_for_information
What is your factorofsafety right now ? ,Asking_for_information
Yes please ,Asking_for_information
what is your factorofsafety right now ? ,Asking_for_information
what is your factorofsafety right now ? ,Asking_for_information
hbu ? ,Asking_for_information
but then,Asking_for_information
for factorofsafety,Asking_for_information
how do i know it wasnt you ?  ? ,Asking_for_information
whut is your name,Asking_for_information
whats it to u,Asking_for_information
agreed but isnt the factor of safety shown above that of the part with the lowest factorofsafety ? ,Asking_for_information
i kinda wanna know who the other people are,Asking_for_information
should i ask their names,Asking_for_information
do ti,Asking_for_information
okay you ask piston guy,Asking_for_information
Will making the bore diameter smaller improve your factorofsafety ? ,Asking_for_information
where u at,Asking_for_information
whats your name fam ? ,Asking_for_information
What is your factorofsafety ? ,Asking_for_information
what are your current values for mass and factorofsafety ? ,Asking_for_information
what is your factorofsafety ? ,Asking_for_information
could you make it larger ? ,Asking_for_information
 ? ,Asking_for_information
ok so do you know why our mass is so high,Asking_for_information
tell him to sneeze,Asking_for_information
okay  what s your weight ? ,Asking_for_information
lmao both of them ? ,Asking_for_information
the dream team,Asking_for_information
For just the flywheel ? ,Asking_for_information
so yes smaller piston diameter improves my factorofsafety,Asking_for_information
does yours say that too ? ,Asking_for_information
tell him to reply or ur changing ur value,Asking_for_information
wait which two is it ?  the two directly behind us ?  or the one sitting like further right ? ,Asking_for_information
whats your mass ? ,Asking_for_information
what is your mass currently ? ,Asking_for_information
so probably not ideal right ? ,Asking_for_information
do it,Asking_for_information
i wonder if they read these as part of the study ,Asking_for_information
are the other people responding,Asking_for_information
Do you know why the mass is so high ? ,Asking_for_information
what is the range of masses you can select ? ,Asking_for_information
Anything ? ,Asking_for_information
what s your factorofsafety,Asking_for_information
what s your factorofsafety,Asking_for_information
what s your factorofsafety,Asking_for_information
if we all go for similar factorofsafety at around  3  we should be able to get global factorofsafety as  3  right ? ,Asking_for_information
what is the range for your mass values ? ,Asking_for_information
What s your factorofsafety given the crankshaft bearing offset that the crankshaft has ? ,Asking_for_information
whats your factorofsafety at for current settings,Asking_for_information
what numbers are u running,Asking_for_information
did u ever get ur  375  exam back,Asking_for_information
whats your factorofsafety at,Asking_for_information
Okay  do you know who is making the factorofsafety so low ? ,Asking_for_information
and mass ? ,Asking_for_information
Is there any way you can lower your weight ? ,Asking_for_information
What is your factorofsafety ? ,Asking_for_information
